object_id_num,object_huldrsadmin_ownerSuppliedName_string,object_urn_string_sort,object_huldrsadmin_adminCategory_text_sort,object_huldrsadmin_ownerCode_string_sort,object_huldrsadmin_billingCode_string,object_mets_type_string,object_huldrsadmin_insertionDate_date,object_huldrsadmin_role_string_sort,batch_huldrsadmin_batchDirectoryName_string,batch_id_num,batch_huldrsadmin_loadStartTime_date,batch_huldrsadmin_batchName_string,object_fileCount_num,object_huldrsadmin_adminFlagType_string_sort,object_mods_title_text_sort,object_huldrsadmin_producer_string_sort,object_objectSize_num
443096486,W30463-I1KG1830,"urn-3:FHCL:36725601, urn-3:HUL.DRS.OBJECT:36725600",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-08T12:03:02.610Z,,batchW30463-1,348679,2018-05-08T12:03:02.0Z,FHCL.COLL_batchW30463-1_20180409_045453,190,,"bod kyi gna' rabs rtsom rig gi rigs dang lus kyi rnam gzhag tshangs pa'i tshad yig, བོད་ཀྱི་གནའ་རབས་རྩོམ་རིག་གི་རིགས་དང་ལུས་ཀྱི་རྣམ་གཞག་ཚངས་པའི་ཚད་ཡིག, zang zu gu dian wen xue wen lei yan jiu",Tibetan Buddhist Resource Center,105564940
443096678,W30037-I1KG12943,"urn-3:FHCL:36726306, urn-3:HUL.DRS.OBJECT:36726305",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-08T12:03:29.205Z,,batchW30037-1,348682,2018-05-08T12:03:29.0Z,FHCL.COLL_batchW30037-1_20180408_210631,536,,"rdzogs chen mkhan chen pad+ma badz+ra'i gsung thor bu, རྫོགས་ཆེན་མཁན་ཆེན་པདྨ་བཛྲའི་གསུང་ཐོར་བུ།, gsung thor bu/_pad+ma badz+ra, 佐钦白马班扎文集, zuo qin bai ma ban zha wen ji, Rdzogs-chen mkhan chen Padma-badzraʼi gsun thor bu",Tibetan Buddhist Resource Center,61919498
443097216,W30468-I1KG15704,"urn-3:FHCL:36726293, urn-3:HUL.DRS.OBJECT:36726291",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-08T12:03:28.425Z,,batchW30468-1,348681,2018-05-08T12:03:28.0Z,FHCL.COLL_batchW30468-1_20180409_045638,292,,"slob gso thabs lam rnam bshad/ bla srog bzo bkod kyi lag len dang gsar btod, སློབ་གསོ་ཐབས་ལམ་རྣམ་བཤད། བླ་སྲོག་བཟོ་བཀོད་ཀྱི་ལག་ལེན་དང་གསར་བཏོད།, 教育方法论, jiao yu fang fa lun",Tibetan Buddhist Resource Center,160465681
443097510,W30039-I1PD83967,"urn-3:FHCL:36727500, urn-3:HUL.DRS.OBJECT:36727496",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-08T12:03:58.73Z,,batchW30039-1,348683,2018-05-08T12:03:58.0Z,FHCL.COLL_batchW30039-1_20180408_210904,492,,"bla med rdo rje theg pa'i lam gyi sngon 'gro thun mong dang thun mong ma yin pa'i khrid rim thar pa thams cad mkhyen pa'i lam gyi sgron me, བླ་མེད་རྡོ་རྗེ་ཐེག་པའི་ལམ་གྱི་སྔོན་འགྲོ་ཐུན་མོང་དང་ཐུན་མོང་མ་ཡིན་པའི་ཁྲིད་རིམ་ཐར་པ་ཐམས་ཅད་མཁྱེན་པའི་ལམ་གྱི་སྒྲོན་མེ, sngon 'gro'i khrid yig thar lam gsal sgron, sa skya'i sngon 'gro'i khrid yig",Tibetan Buddhist Resource Center,103572409
443098004,W30470-I1KG12379,"urn-3:FHCL:36727661, urn-3:HUL.DRS.OBJECT:36727660",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-08T12:04:10.367Z,,batchW30470-1,348684,2018-05-08T12:04:10.0Z,FHCL.COLL_batchW30470-1_20180409_045910,480,,"bod kyi rtsom rig gsar ba'i brtsams chos bdams bkod dang de dag gi bshad pa, བོད་ཀྱི་རྩོམ་རིག་གསར་བའི་བརྩམས་ཆོས་བདམས་བཀོད་དང་དེ་དག་གི་བཤད་པ།, 藏族当代文学作品选析, zang zu dang dai wen xue zuo ping xuan xi, Bod kyi rtsom rig gsar paʼi brtsams chos bdams bkod daṅ de dag gi bśad pa /Bdud-lha-rgyal gyis sgrig rtsom byas",Tibetan Buddhist Resource Center,52977888
443098486,W30040-I1PD83969,"urn-3:FHCL:36727897, urn-3:HUL.DRS.OBJECT:36727895",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-08T12:04:26.543Z,,batchW30040-1,348685,2018-05-08T12:04:26.0Z,FHCL.COLL_batchW30040-1_20180408_211132,466,,"ri chos zhal gdams, རི་ཆོས་ཞལ་གདམས, chags med ri chos",Tibetan Buddhist Resource Center,100480240
443098954,W30477-I1KG10326,"urn-3:FHCL:36727957, urn-3:HUL.DRS.OBJECT:36727955",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-08T12:04:30.408Z,,batchW30477-1,348686,2018-05-08T12:04:30.0Z,FHCL.COLL_batchW30477-1_20180409_050153,480,,"nye bar mkho ba'i bsdus grwa phyogs gcig tu bsgrigs pa, ཉེ་བར་མཁོ་བའི་བསྡུས་གྲྭ་ཕྱོགས་གཅིག་ཏུ་བསྒྲིགས་པ།, bsdus grwa phyogs bsgrigs, 摄类轮集, she lei lun ji",Tibetan Buddhist Resource Center,56202552
443099436,W30478-I1KG16934,"urn-3:FHCL:36728230, urn-3:HUL.DRS.OBJECT:36728229",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-08T12:04:40.651Z,,batchW30478-1,348687,2018-05-08T12:04:40.0Z,FHCL.COLL_batchW30478-1_20180409_050344,308,,"sgrung mkhan bsam grub kyis phab pa'i gling rje ge sar rgyal po'i sgrung / shan 'dan nang 'khrug, སྒྲུང་མཁན་བསམ་གྲུབ་ཀྱིས་ཕབ་པའི་གླིང་རྗེ་གེ་སར་རྒྱལ་པོའི་སྒྲུང་། ཤན་འདན་ནང་འཁྲུག, shan 'dan nang 'khrug dang shel brag 'o mtsho'i gter g.yang, 辛丹内讧, xin dan nei hong, 西扎吾措宝藏, xi zha wu cuo bao zang",Tibetan Buddhist Resource Center,30149386
443099746,W30042-I00KG08453,"urn-3:FHCL:36728791, urn-3:HUL.DRS.OBJECT:36728789",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-08T12:04:59.127Z,,batchW30042-1,348688,2018-05-08T12:04:59.0Z,FHCL.COLL_batchW30042-1_20180408_211306,252,,"chab ril tshul khrims kyi rtsom yig phyogs bsgrigs, ཆབ་རིལ་ཚུལ་ཁྲིམས་ཀྱི་རྩོམ་ཡིག་ཕྱོགས་བསྒྲིགས, gsung thor bu/_chab ril tshul khrims",Tibetan Buddhist Resource Center,145456588
443100000,W30047-I1KG10310,"urn-3:FHCL:36728937, urn-3:HUL.DRS.OBJECT:36728936",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-08T12:05:09.708Z,,batchW30047-1,348689,2018-05-08T12:05:08.0Z,FHCL.COLL_batchW30047-1_20180408_211434,245,,"kun mkhyen chos 'byung gnas kyi gsung rgyun dri ma med pa bung ba'i dga' ston dge 'dun nyi shu'i rnam gzhag, ཀུན་མཁྱེན་ཆོས་འབྱུང་གནས་ཀྱི་གསུང་རྒྱུན་དྲི་མ་མེད་པ་བུང་བའི་དགའ་སྟོན་དགེ་འདུན་ཉི་ཤུའི་རྣམ་གཞག",Tibetan Buddhist Resource Center,33336328
443100247,W30479-I1KG16932,"urn-3:FHCL:36729040, urn-3:HUL.DRS.OBJECT:36729039",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-08T12:05:16.986Z,,batchW30479-1,348690,2018-05-08T12:05:16.0Z,FHCL.COLL_batchW30479-1_20180409_050546,328,,"sgrung mkhan bsam grub kyis phab pa'i gling rje ge sar rgyal po'i sgrung / b+he ra ra rdzong, སྒྲུང་མཁན་བསམ་གྲུབ་ཀྱིས་ཕབ་པའི་གླིང་རྗེ་གེ་སར་རྒྱལ་པོའི་སྒྲུང་། བྷེ་ར་ར་རྫོང་།, b+he ra ra rdzong, 百热山羊宗, bai re shan yang zong",Tibetan Buddhist Resource Center,33804228
443100577,W30049-I1KG12342,"urn-3:FHCL:36729201, urn-3:HUL.DRS.OBJECT:36729199",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-08T12:05:21.944Z,,batchW30049-1,348691,2018-05-08T12:05:22.0Z,FHCL.COLL_batchW30049-1_20180408_211610,276,,"so lta dang gzab nyan bod kyi snyan ngag gsar ba bdams dpyad, སོ་ལྟ་དང་གཟབ་ཉན།, bod kyi snyan ngag gsar ba bdams dpyad, 守望与倾听－藏语新诗精品赏析, shou wnag yu qing tin - zang yu xin shi jing pin shang xi, So lha daṅ gzab ñan :Bod kyi sñan ṅag gsar ba bdams dpyad /Tshe-grub kyis brtsams",Tibetan Buddhist Resource Center,26467816
443100855,W30052-5839,"urn-3:FHCL:36729279, urn-3:HUL.DRS.OBJECT:36729277",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-08T12:05:23.834Z,,batchW30052-1,348692,2018-05-08T12:05:24.0Z,FHCL.COLL_batchW30052-1_20180408_211718,186,,"mi yul la bzhag pa'i bsam gzhig, མི་ཡུལ་ལ་བཞག་པའི་བསམ་གཞིག",Tibetan Buddhist Resource Center,11276742
443101043,W30480-I1KG16927,"urn-3:FHCL:36729794, urn-3:HUL.DRS.OBJECT:36729793",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-08T12:05:45.291Z,,batchW30480-1,348694,2018-05-08T12:05:44.0Z,FHCL.COLL_batchW30480-1_20180409_050824,588,,"sgrung mkhan bsam grub kyis phab pa'i gling rje ge sar rgyal po'i sgrung / chu mo li khri'i nor rdzong, སྒྲུང་མཁན་བསམ་གྲུབ་ཀྱིས་ཕབ་པའི་གླིང་རྗེ་གེ་སར་རྒྱལ་པོའི་སྒྲུང་། ཆུ་མོ་ལི་ཁྲིའི་ནོར་རྫོང་།, chu mo li khri'i nor rdzong, 曲木里赤财宝宗, qu mu li chi cai bao zong",Tibetan Buddhist Resource Center,64581062
443101633,W30055-I1KG5013,"urn-3:FHCL:36729792, urn-3:HUL.DRS.OBJECT:36729791",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-08T12:05:43.334Z,,batchW30055-1,348693,2018-05-08T12:05:43.0Z,FHCL.COLL_batchW30055-1_20180408_211848,272,,"gnyen sgrig skor gyi bca' khrims gsar pa'i phyogs ston, གཉེན་སྒྲིག་སྐོར་གྱི་བཅའ་ཁྲིམས་གསར་པའི་ཕྱོགས་སྟོན",Tibetan Buddhist Resource Center,111917558
443101907,W30056-I1KG12368,"urn-3:FHCL:36729819, urn-3:HUL.DRS.OBJECT:36729818",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-08T12:05:46.454Z,,batchW30056-1,348695,2018-05-08T12:05:46.0Z,FHCL.COLL_batchW30056-1_20180408_211955,194,,"bod kyi shes rig gi mdun lam gleng ba'i 'bol rtsom, བོད་ཀྱི་ཤེས་རིག་གི་མདུན་ལམ་གླེང་བའི་འབོལ་རྩོམ།, 浅谈藏族文化的使命, qian tan zang zu wen hua de shi ming",Tibetan Buddhist Resource Center,12718607
443102103,W30061-I1PD83962,"urn-3:FHCL:36729878, urn-3:HUL.DRS.OBJECT:36729876",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-08T12:05:50.199Z,,batchW30061-1,348696,2018-05-08T12:05:50.0Z,FHCL.COLL_batchW30061-1_20180408_212129,278,,"lam rim dmar khrid chen mo, ལམ་རིམ་དམར་ཁྲིད་ཆེན་མོ, byang chub lam gyi rim pa'i dmar khrid thams cad mkhyen par bgrod pa'i myur lam, Lam rim dmar khrid chen mo /[Blo-bzaṅ-ye-śes kyis mdzad] ; Mkhan-po Rdo-rjes bsgrigs",Tibetan Buddhist Resource Center,91963952
443102383,W30481-I1KG16924,"urn-3:FHCL:36730512, urn-3:HUL.DRS.OBJECT:36730510",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-08T12:06:17.782Z,,batchW30481-1,348699,2018-05-08T12:06:17.0Z,FHCL.COLL_batchW30481-1_20180409_051151,392,,"sgrung mkhan bsam grub kyis phab pa'i gling rje ge sar rgyal po'i sgrung / bye ri byur rdzong, སྒྲུང་མཁན་བསམ་གྲུབ་ཀྱིས་ཕབ་པའི་གླིང་རྗེ་གེ་སར་རྒྱལ་པོའི་སྒྲུང་། བྱེ་རི་བྱུར་རྫོང་།, bye ri byur rdzong, 其日珊瑚宗, qi ri shan hu zong",Tibetan Buddhist Resource Center,39298119
443102777,W30481-I1KG16925,"urn-3:FHCL:36731183, urn-3:HUL.DRS.OBJECT:36731182",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-08T12:06:53.650Z,,batchW30481-1,348699,2018-05-08T12:06:17.0Z,FHCL.COLL_batchW30481-1_20180409_051151,424,,"sgrung mkhan bsam grub kyis phab pa'i gling rje ge sar rgyal po'i sgrung / bye ri byur rdzong, སྒྲུང་མཁན་བསམ་གྲུབ་ཀྱིས་ཕབ་པའི་གླིང་རྗེ་གེ་སར་རྒྱལ་པོའི་སྒྲུང་། བྱེ་རི་བྱུར་རྫོང་།, bye ri byur rdzong, 其日珊瑚宗, qi ri shan hu zong",Tibetan Buddhist Resource Center,44013933
443103203,W30069-I1KG14632,"urn-3:FHCL:36730097, urn-3:HUL.DRS.OBJECT:36730095",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-08T12:06:05.341Z,,batchW30069-1,348697,2018-05-08T12:06:05.0Z,FHCL.COLL_batchW30069-1_20180408_212224,148,,"snying rje'i lha gcig phyag na pad+mo'i sgyu 'phrul re skong gser mo ljongs kyi skyabs mgon bdun pa chen po'i rtogs pa brjod pa bkra shis bum gzugs mdzes pa'i lha mi'i mchod sdong, སྙིང་རྗེའི་ལྷ་གཅིག་ཕྱག་ན་པདྨོའི་སྒྱུ་འཕྲུལ་རེ་སྐོང་གསེར་མོ་ལྗོངས་ཀྱི་སྐྱབས་མགོན་བདུན་པ་ཆེན་པོའི་རྟོགས་པ་བརྗོད་པ་བཀྲ་ཤིས་བུམ་གཟུགས་མཛེས་པའི་ལྷ་མིའི་མཆོད་སྡོང་།, reb gong skyabs mgon bdun pa blo bzang 'phrin las lung rtogs rgya mtsho'i rtogs brjod, rtogs brjod bkra shis 'bum gzugs, 吉祥宝瓶赞, ji xiang bao ping zan",Tibetan Buddhist Resource Center,12731895
443103353,W30482-I1KG16916,"urn-3:FHCL:36730399, urn-3:HUL.DRS.OBJECT:36730398",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-08T12:06:14.415Z,,batchW30482-1,348698,2018-05-08T12:06:14.0Z,FHCL.COLL_batchW30482-1_20180409_051315,248,,"sgrung mkhan bsam grub kyis phab pa'i gling rje ge sar rgyal po'i sgrung / a skyid zas rdzong, སྒྲུང་མཁན་བསམ་གྲུབ་ཀྱིས་ཕབ་པའི་གླིང་རྗེ་གེ་སར་རྒྱལ་པོའི་སྒྲུང་། ཨ་སྐྱིད་ཟས་རྫོང་།, a skyid zas rdzong, 阿吉食品宗, a ji shi pin zong",Tibetan Buddhist Resource Center,24392236
443103603,W30070-5785,"urn-3:FHCL:36730651, urn-3:HUL.DRS.OBJECT:36730650",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-08T12:06:22.735Z,,batchW30070-1,348700,2018-05-08T12:06:22.0Z,FHCL.COLL_batchW30070-1_20180408_212414,316,,"zhang bod chos dang rig gnas skor gyi legs bshad skya rengs gsar pa, ཞང་བོད་ཆོས་དང་རིག་གནས་སྐོར་གྱི་ལེགས་བཤད་སྐྱ་རེངས་གསར་པ, Źaṅ Bod chos daṅ rig gnas skor gyi legs bśad skya reṅs gsar pa /Kun-gsal-sñin-pos brtsams",Tibetan Buddhist Resource Center,37233345
443103921,W30071-5771,"urn-3:FHCL:36731037, urn-3:HUL.DRS.OBJECT:36731036",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-08T12:06:39.957Z,,batchW30071-1,348701,2018-05-08T12:06:40.0Z,FHCL.COLL_batchW30071-1_20180408_212611,378,,"bod lugs gso rig gi sems khams rig pa dus rabs khye'u gsar bu'i rang mdangs, བོད་ལུགས་གསོ་རིག་གི་སེམས་ཁམས་རིག་པ་དུས་རབས་ཁྱེའུ་གསར་བུའི་རང་མདངས, zang yi xin li xue",Tibetan Buddhist Resource Center,25169100
443104301,W30483-I1KG16914,"urn-3:FHCL:36731185, urn-3:HUL.DRS.OBJECT:36731184",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-08T12:06:53.971Z,,batchW30483-1,348703,2018-05-08T12:06:53.0Z,FHCL.COLL_batchW30483-1_20180409_051623,680,,"sgrung mkhan bsam grub kyis phab pa'i gling rje ge sar rgyal po'i sgrung / 'jang gling g.yul 'gyed, སྒྲུང་མཁན་བསམ་གྲུབ་ཀྱིས་ཕབ་པའི་གླིང་རྗེ་གེ་སར་རྒྱལ་པོའི་སྒྲུང་། འཇང་གླིང་གཡུལ་འགྱེད།, 'jang gling g.yul 'gyed, 姜岭之战, jiang ling zhi zhan",Tibetan Buddhist Resource Center,74664700
443104983,W30075-5837,"urn-3:FHCL:36731181, urn-3:HUL.DRS.OBJECT:36731180",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-08T12:06:51.753Z,,batchW30075-1,348702,2018-05-08T12:06:52.0Z,FHCL.COLL_batchW30075-1_20180408_212716,160,,"sum rtags dang snyan ngag gi rtsa ba nyer mkho, སུམ་རྟགས་དང་སྙན་ངག་གི་རྩ་བ་ཉེར་མཁོ",Tibetan Buddhist Resource Center,18419388
443105145,W30076-5784,"urn-3:FHCL:36731482, urn-3:HUL.DRS.OBJECT:36731481",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-08T12:07:07.547Z,,batchW30076-1,348704,2018-05-08T12:07:07.0Z,FHCL.COLL_batchW30076-1_20180408_212808,133,,"g.yung drung bon gyi zhal 'don nyung bsdus, གཡུང་དྲུང་བོན་གྱི་ཞལ་འདོན་ཉུང་བསྡུས",Tibetan Buddhist Resource Center,16524704
443105280,W30484-I1KG10308,"urn-3:FHCL:36731637, urn-3:HUL.DRS.OBJECT:36731636",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-08T12:07:14.375Z,,batchW30484-1,348705,2018-05-08T12:07:14.0Z,FHCL.COLL_batchW30484-1_20180409_051846,332,,"rdzogs ldan chos mchog dbu ma gzhan stong gi chos skor, རྫོགས་ལྡན་ཆོས་མཆོག་དབུ་མ་གཞན་སྟོང་གི་ཆོས་སྐོར།",Tibetan Buddhist Resource Center,36000456
443105614,W30087-5795,"urn-3:FHCL:36732140, urn-3:HUL.DRS.OBJECT:36732139",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-08T12:07:29.63Z,,batchW30087-1,348706,2018-05-08T12:07:29.0Z,FHCL.COLL_batchW30087-1_20180408_213044,538,,"dam pa'i chos 'dul ba rgya mtsho'i snying po bsdus pa thar 'dod yid kyi mun sel zhes bya ba'i 'grel pa tshig don rab gsal : gzhi stod, དམ་པའི་ཆོས་འདུལ་བ་རྒྱ་མཚོའི་སྙིང་པོ་བསྡུས་པ་ཐར་འདོད་ཡིད་ཀྱི་མུན་སེལ་ཞེས་བྱ་བའི་འགྲེལ་པ་ཚིག་དོན་རབ་གསལ་༔་གཞི་སྟོད, lu hai xiang shi, Dam paʾi chos ʾdul ba rgya mtshoʾi sñiṅ po bsdus pa thar ʾdod yig kyi mun sel źes bya baʾi ʾgrel pa tshig don rab gsal bźugs so /Blo-bzaṅ-thar-pas brtsams",Tibetan Buddhist Resource Center,33997810
443106154,W30090-5808,"urn-3:FHCL:36732596, urn-3:HUL.DRS.OBJECT:36732595",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-08T12:07:56.622Z,,batchW30090-1,348707,2018-05-08T12:07:56.0Z,FHCL.COLL_batchW30090-1_20180408_213343,617,,"dpal ldan jo nang pa'i chos 'byung rgyal ba'i chos tshul gsal byed zla ba'i sgron me, དཔལ་ལྡན་ཇོ་ནང་པའི་ཆོས་འབྱུང་རྒྱལ་བའི་ཆོས་ཚུལ་གསལ་བྱེད་ཟླ་བའི་སྒྲོན་མེ, jo nang chos 'byung zla ba'i sgron me, juexiangpai jiao fa shi, Jo-naṅ chos ʾbyuṅ zla baʾi sgron me /[Ṅag-dbaṅ-blo-gros-grags-pas brtsams]",Tibetan Buddhist Resource Center,99898464
443106773,W30092-I1KG14904,"urn-3:FHCL:36732627, urn-3:HUL.DRS.OBJECT:36732626",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-08T12:08:14.760Z,,batchW30092-1,348708,2018-05-08T12:08:13.0Z,FHCL.COLL_batchW30092-1_20180408_213927,1082,,"mchod sdong 'dzam gling rgyan gcig rten gtsug lag khang dang bcas pa'i dkar chag thar gling rgya mtshor bgrod pa'i gru rdzing byin rlabs kyi bang mdzod, མཆོད་སྡོང་འཛམ་གླིང་རྒྱན་གཅིག་རྟེན་གཙུག་ལག་ཁང་དང་བཅས་པའི་དཀར་ཆག་ཐར་གླིང་རྒྱ་མཚོར་བགྲོད་པའི་གྲུ་རྫིང་བྱིན་རླབས་ཀྱི་བང་མཛོད།, mchod sdong 'dzam gling rgyan gcig gi dkar chag, nan zhan bu zhou wei yi zhuang yan mu lu, Mchod sdoṅ ʼdzam gliṅ rgyan gcig rten gtsug lag khaṅ daṅ bcas paʼi dkar chag thar gliṅ rgya mtshor bgrod paʼi gru rdziṅs byin rlabs kyi baṅ mdzod ces bya ba bźugs /[Sde-srid Saṅs-rgyas-rgya-mtshos brtsams]",Tibetan Buddhist Resource Center,201676959
443107857,W30094-I1PD98449,"urn-3:FHCL:36732708, urn-3:HUL.DRS.OBJECT:36732705",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-08T12:08:21.703Z,,batchW30094-1,348710,2018-05-08T12:08:21.0Z,FHCL.COLL_batchW30094-1_20180408_214222,581,,"'ba' rom bka' brgyud pa'i bsangs dang gsol kha'i skor a collection of the rituals for the propitiation of various local, tutelary, and protective deities of the monasteries of the 'ba'- rom bka'-brgyud-pa sect, including some hitherto unpublished gter-ma revelations of 'bar-ba'i-rdo-rje, འབའ་རོམ་བཀའ་བརྒྱུད་པའི་བསངས་དང་གསོལ་ཁའི་སྐོར, a collection of the rituals for the propitiation of various local, tutelary, and protective deities of the monasteries of the 'ba'- rom bka'-brgyud-pa sect, including some hitherto unpublished gter-ma revelations of 'bar-ba'i-rdo-rje",Tibetan Buddhist Resource Center,81933520
443108440,W30096-I1KG12578,"urn-3:FHCL:36732678, urn-3:HUL.DRS.OBJECT:36732677",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-08T12:08:21.102Z,,batchW30096-1,348709,2018-05-08T12:08:20.0Z,FHCL.COLL_batchW30096-1_20180408_214456,538,,"collected texts of the bde-chen-'bar-ba'i-rdo-rje tradition, gter chen 'bar ba'i rdo rje'i chos skor",Tibetan Buddhist Resource Center,42019848
