file_id_num,file_huldrsadmin_ownerSuppliedName_string,file_huldrsadmin_uri_string_sort,file_huldrsadmin_accessFlag_string,file_huldrsadmin_adminCategory_text_sort,object_huldrsadmin_ownerCode_string_sort,object_huldrsadmin_billingCode_string,file_premis_format_string,file_mets_mimetype_string,file_huldrsadmin_insertionDate_date,file_huldrsadmin_suppliedFilename_string,file_huldrsadmin_role_string_sort,batch_huldrsadmin_batchDirectoryName_string,batch_id_num,batch_huldrsadmin_loadStartTime_date,batch_huldrsadmin_batchName_string,file_huldrsadmin_adminFlagType_string_sort,object_mets_type_string,object_huldrsadmin_producer_string_sort,file_huldrsadmin_producer_string_sort,file_premis_size_num
459418923,W1PD83973-Outline,urn-3:FHCL:37611853,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:33:08.293Z,W1PD83973-Outline--W1PD83973-Outline.ttl,,outlineW1PD83973-Outline,611933,2018-10-11T18:33:08.0Z,FHCL.COLL_outlineW1PD83973-Outline_20181011_120319,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,128155
459418926,W30022-Outline,urn-3:FHCL:37611854,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:33:08.452Z,W30022-Outline--W30022-Outline.ttl,,outlineW30022-Outline,611934,2018-10-11T18:33:08.0Z,FHCL.COLL_outlineW30022-Outline_20181010_164414,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,35614
459418929,W24051-Outline,urn-3:FHCL:37611859,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:33:09.134Z,W24051-Outline--W24051-Outline.ttl,,outlineW24051-Outline,611936,2018-10-11T18:33:09.0Z,FHCL.COLL_outlineW24051-Outline_20181011_111651,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,1751870
459418932,W1PD83974-Outline,urn-3:FHCL:37611858,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:33:09.134Z,W1PD83974-Outline--W1PD83974-Outline.ttl,,outlineW1PD83974-Outline,611935,2018-10-11T18:33:09.0Z,FHCL.COLL_outlineW1PD83974-Outline_20181011_120505,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,111303
459418935,W24697-Outline,urn-3:FHCL:37611861,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:33:09.422Z,W24697-Outline--W24697-Outline.ttl,,outlineW24697-Outline,611937,2018-10-11T18:33:09.0Z,FHCL.COLL_outlineW24697-Outline_20181010_175711,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,274872
459418938,W1PD83975-Outline,urn-3:FHCL:37611862,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:33:09.608Z,W1PD83975-Outline--W1PD83975-Outline.ttl,,outlineW1PD83975-Outline,611938,2018-10-11T18:33:09.0Z,FHCL.COLL_outlineW1PD83975-Outline_20181011_120412,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,160031
459418941,W24765-Outline,urn-3:FHCL:37611866,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:33:10.299Z,W24765-Outline--W24765-Outline.ttl,,outlineW24765-Outline,611939,2018-10-11T18:33:10.0Z,FHCL.COLL_outlineW24765-Outline_20181011_112213,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,65724
459418944,W1KG10871-Outline,urn-3:FHCL:37611870,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:33:11.551Z,W1KG10871-Outline--W1KG10871-Outline.ttl,,outlineW1KG10871-Outline,611940,2018-10-11T18:33:10.0Z,FHCL.COLL_outlineW1KG10871-Outline_20181011_112305,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,396932
459418947,W1KG11703-Outline,urn-3:FHCL:37611869,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:33:11.510Z,W1KG11703-Outline--W1KG11703-Outline.ttl,,outlineW1KG11703-Outline,611941,2018-10-11T18:33:10.0Z,FHCL.COLL_outlineW1KG11703-Outline_20181010_160406,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,28896
459418950,W30066-Outline,urn-3:FHCL:37611868,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:33:11.510Z,W30066-Outline--W30066-Outline.ttl,,outlineW30066-Outline,611942,2018-10-11T18:33:10.0Z,FHCL.COLL_outlineW30066-Outline_20181010_163957,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,63181
459418953,W1KG11901-Outline,urn-3:FHCL:37611873,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:33:12.339Z,W1KG11901-Outline--W1KG11901-Outline.ttl,,outlineW1KG11901-Outline,611943,2018-10-11T18:33:12.0Z,FHCL.COLL_outlineW1KG11901-Outline_20181010_162011,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,9942
459418956,W1KG11665-Outline,urn-3:FHCL:37611876,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:33:12.650Z,W1KG11665-Outline--W1KG11665-Outline.ttl,,outlineW1KG11665-Outline,611944,2018-10-11T18:33:12.0Z,FHCL.COLL_outlineW1KG11665-Outline_20181010_173446,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,52154
459418959,W1KG10580-Outline,urn-3:FHCL:37611878,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:33:12.843Z,W1KG10580-Outline--W1KG10580-Outline.ttl,,outlineW1KG10580-Outline,611946,2018-10-11T18:33:12.0Z,FHCL.COLL_outlineW1KG10580-Outline_20181011_110157,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,51274
459418962,W1KG10854-Outline,urn-3:FHCL:37611877,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:33:12.840Z,W1KG10854-Outline--W1KG10854-Outline.ttl,,outlineW1KG10854-Outline,611945,2018-10-11T18:33:12.0Z,FHCL.COLL_outlineW1KG10854-Outline_20181011_111409,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,25987
459418965,W1KG10493-Outline,urn-3:FHCL:37611883,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:33:13.628Z,W1KG10493-Outline--W1KG10493-Outline.ttl,,outlineW1KG10493-Outline,611947,2018-10-11T18:33:13.0Z,FHCL.COLL_outlineW1KG10493-Outline_20181010_181039,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,528215
459418968,W1KG10279-Outline,urn-3:FHCL:37611884,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:33:13.765Z,W1KG10279-Outline--W1KG10279-Outline.ttl,,outlineW1KG10279-Outline,611948,2018-10-11T18:33:13.0Z,FHCL.COLL_outlineW1KG10279-Outline_20181010_171159,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,311599
459418971,W30083-Outline,urn-3:FHCL:37611885,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:33:13.985Z,W30083-Outline--W30083-Outline.ttl,,outlineW30083-Outline,611949,2018-10-11T18:33:14.0Z,FHCL.COLL_outlineW30083-Outline_20181010_161505,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,31241
459418974,W30067-Outline,urn-3:FHCL:37611886,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:33:14.2Z,W30067-Outline--W30067-Outline.ttl,,outlineW30067-Outline,611950,2018-10-11T18:33:14.0Z,FHCL.COLL_outlineW30067-Outline_20181011_114819,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,84463
459418977,W30105-Outline,urn-3:FHCL:37611891,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:33:14.860Z,W30105-Outline--W30105-Outline.ttl,,outlineW30105-Outline,611951,2018-10-11T18:33:14.0Z,FHCL.COLL_outlineW30105-Outline_20181010_170640,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,2276792
459418980,W25139-Outline,urn-3:FHCL:37611892,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:33:14.911Z,W25139-Outline--W25139-Outline.ttl,,outlineW25139-Outline,611952,2018-10-11T18:33:14.0Z,FHCL.COLL_outlineW25139-Outline_20181010_164505,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,17370
459418983,W25102-Outline,urn-3:FHCL:37611893,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:33:15.165Z,W25102-Outline--W25102-Outline.ttl,,outlineW25102-Outline,611953,2018-10-11T18:33:15.0Z,FHCL.COLL_outlineW25102-Outline_20181011_105031,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,31296
459418986,W25097-Outline,urn-3:FHCL:37611894,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:33:15.170Z,W25097-Outline--W25097-Outline.ttl,,outlineW25097-Outline,611954,2018-10-11T18:33:15.0Z,FHCL.COLL_outlineW25097-Outline_20181010_175016,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,23221
459418989,W30157-Outline,urn-3:FHCL:37611899,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:33:16.54Z,W30157-Outline--W30157-Outline.ttl,,outlineW30157-Outline,611955,2018-10-11T18:33:16.0Z,FHCL.COLL_outlineW30157-Outline_20181010_175913,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,36015
459418992,W25151-Outline,urn-3:FHCL:37611900,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:33:16.139Z,W25151-Outline--W25151-Outline.ttl,,outlineW25151-Outline,611956,2018-10-11T18:33:16.0Z,FHCL.COLL_outlineW25151-Outline_20181010_165155,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,174188
459418995,W1KG13759-Outline,urn-3:FHCL:37611901,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:33:16.384Z,W1KG13759-Outline--W1KG13759-Outline.ttl,,outlineW1KG13759-Outline,611957,2018-10-11T18:33:16.0Z,FHCL.COLL_outlineW1KG13759-Outline_20181011_105217,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,724062
459418998,W1PD89051-Outline,urn-3:FHCL:37611902,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:33:16.418Z,W1PD89051-Outline--W1PD89051-Outline.ttl,,outlineW1PD89051-Outline,611958,2018-10-11T18:33:16.0Z,FHCL.COLL_outlineW1PD89051-Outline_20181011_112902,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,592008
459419001,W1PD90129-Outline,urn-3:FHCL:37611906,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:33:17.200Z,W1PD90129-Outline--W1PD90129-Outline.ttl,,outlineW1PD90129-Outline,611959,2018-10-11T18:33:17.0Z,FHCL.COLL_outlineW1PD90129-Outline_20181010_171849,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,424711
459419004,W1PD87837-Outline,urn-3:FHCL:37611908,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:33:17.434Z,W1PD87837-Outline--W1PD87837-Outline.ttl,,outlineW1PD87837-Outline,611960,2018-10-11T18:33:17.0Z,FHCL.COLL_outlineW1PD87837-Outline_20181010_170542,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,188706
459419007,W1KG1400-Outline,urn-3:FHCL:37611909,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:33:17.510Z,W1KG1400-Outline--W1KG1400-Outline.ttl,,outlineW1KG1400-Outline,611961,2018-10-11T18:33:17.0Z,FHCL.COLL_outlineW1KG1400-Outline_20181011_103134,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,11770
459419010,W1KG12986-Outline,urn-3:FHCL:37611910,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:33:17.651Z,W1KG12986-Outline--W1KG12986-Outline.ttl,,outlineW1KG12986-Outline,611962,2018-10-11T18:33:17.0Z,FHCL.COLL_outlineW1KG12986-Outline_20181010_173122,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,1241815
459419013,W1KG11959-Outline,urn-3:FHCL:37611914,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:33:18.347Z,W1KG11959-Outline--W1KG11959-Outline.ttl,,outlineW1KG11959-Outline,611963,2018-10-11T18:33:18.0Z,FHCL.COLL_outlineW1KG11959-Outline_20181011_115810,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,358229
459419016,W1PD89990-Outline,urn-3:FHCL:37611916,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:33:18.572Z,W1PD89990-Outline--W1PD89990-Outline.ttl,,outlineW1PD89990-Outline,611964,2018-10-11T18:33:18.0Z,FHCL.COLL_outlineW1PD89990-Outline_20181010_164232,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,742125
459419019,W30306-Outline,urn-3:FHCL:37611917,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:33:18.680Z,W30306-Outline--W30306-Outline.ttl,,outlineW30306-Outline,611965,2018-10-11T18:33:18.0Z,FHCL.COLL_outlineW30306-Outline_20181010_174327,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,16704
459419022,W25254-Outline,urn-3:FHCL:37611918,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:33:18.868Z,W25254-Outline--W25254-Outline.ttl,,outlineW25254-Outline,611966,2018-10-11T18:33:18.0Z,FHCL.COLL_outlineW25254-Outline_20181010_165848,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,24909
459419025,W1PD95746-Outline,urn-3:FHCL:37611922,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:33:19.626Z,W1PD95746-Outline--W1PD95746-Outline.ttl,,outlineW1PD95746-Outline,611967,2018-10-11T18:33:19.0Z,FHCL.COLL_outlineW1PD95746-Outline_20181010_172229,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,1557377
459419028,W1KG1629-Outline,urn-3:FHCL:37611924,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:33:19.916Z,W1KG1629-Outline--W1KG1629-Outline.ttl,,outlineW1KG1629-Outline,611968,2018-10-11T18:33:19.0Z,FHCL.COLL_outlineW1KG1629-Outline_20181010_155804,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,272277
459419031,W1KG1680-Outline,urn-3:FHCL:37611925,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:33:19.949Z,W1KG1680-Outline--W1KG1680-Outline.ttl,,outlineW1KG1680-Outline,611969,2018-10-11T18:33:19.0Z,FHCL.COLL_outlineW1KG1680-Outline_20181010_164324,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,124074
459419034,W25815-Outline,urn-3:FHCL:37611926,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:33:20.441Z,W25815-Outline--W25815-Outline.ttl,,outlineW25815-Outline,611970,2018-10-11T18:33:20.0Z,FHCL.COLL_outlineW25815-Outline_20181010_172322,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,330078
459419037,W30307-Outline,urn-3:FHCL:37611930,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:33:21.259Z,W30307-Outline--W30307-Outline.ttl,,outlineW30307-Outline,611971,2018-10-11T18:33:21.0Z,FHCL.COLL_outlineW30307-Outline_20181010_163815,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,33964
459419040,W30467-Outline,urn-3:FHCL:37611931,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:33:21.290Z,W30467-Outline--W30467-Outline.ttl,,outlineW30467-Outline,611972,2018-10-11T18:33:21.0Z,FHCL.COLL_outlineW30467-Outline_20181011_104251,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,34941
459419043,W1PD96085-Outline,urn-3:FHCL:37611933,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:33:21.365Z,W1PD96085-Outline--W1PD96085-Outline.ttl,,outlineW1PD96085-Outline,611973,2018-10-11T18:33:21.0Z,FHCL.COLL_outlineW1PD96085-Outline_20181010_180514,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,87646
459419046,W1KG1789-Outline,urn-3:FHCL:37611934,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:33:21.764Z,W1KG1789-Outline--W1KG1789-Outline.ttl,,outlineW1KG1789-Outline,611974,2018-10-11T18:33:21.0Z,FHCL.COLL_outlineW1KG1789-Outline_20181010_171614,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,59353
459419049,W25983-Outline,urn-3:FHCL:37611938,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:33:22.400Z,W25983-Outline--W25983-Outline.ttl,,outlineW25983-Outline,611975,2018-10-11T18:33:22.0Z,FHCL.COLL_outlineW25983-Outline_20181011_111037,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,1298553
459419052,W30515-Outline,urn-3:FHCL:37611939,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:33:22.516Z,W30515-Outline--W30515-Outline.ttl,,outlineW30515-Outline,611976,2018-10-11T18:33:22.0Z,FHCL.COLL_outlineW30515-Outline_20181010_180847,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,72955
459419055,W1KG1892-Outline,urn-3:FHCL:37611940,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:33:22.533Z,W1KG1892-Outline--W1KG1892-Outline.ttl,,outlineW1KG1892-Outline,611977,2018-10-11T18:33:22.0Z,FHCL.COLL_outlineW1KG1892-Outline_20181010_160456,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,102441
459419058,W1PD96682-Outline,urn-3:FHCL:37611942,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:33:22.976Z,W1PD96682-Outline--W1PD96682-Outline.ttl,,outlineW1PD96682-Outline,611978,2018-10-11T18:33:23.0Z,FHCL.COLL_outlineW1PD96682-Outline_20181011_102859,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,18161
459419061,W25998-Outline,urn-3:FHCL:37611946,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:33:23.680Z,W25998-Outline--W25998-Outline.ttl,,outlineW25998-Outline,611979,2018-10-11T18:33:23.0Z,FHCL.COLL_outlineW25998-Outline_20181010_174509,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,65332
459419064,W1KG1958-Outline,urn-3:FHCL:37611947,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:33:23.687Z,W1KG1958-Outline--W1KG1958-Outline.ttl,,outlineW1KG1958-Outline,611981,2018-10-11T18:33:23.0Z,FHCL.COLL_outlineW1KG1958-Outline_20181010_180606,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,499995
459419067,W20023-Outline,urn-3:FHCL:37611948,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:33:23.732Z,W20023-Outline--W20023-Outline.ttl,,outlineW20023-Outline,611980,2018-10-11T18:33:23.0Z,FHCL.COLL_outlineW20023-Outline_20181010_173906,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,80919
459419070,W26001-Outline,urn-3:FHCL:37611950,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:33:24.189Z,W26001-Outline--W26001-Outline.ttl,,outlineW26001-Outline,611982,2018-10-11T18:33:24.0Z,FHCL.COLL_outlineW26001-Outline_20181011_114538,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,68648
459419073,W3888-Outline,urn-3:FHCL:37611955,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:33:24.977Z,W3888-Outline--W3888-Outline.ttl,,outlineW3888-Outline,611983,2018-10-11T18:33:24.0Z,FHCL.COLL_outlineW3888-Outline_20181010_171757,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,307985
459419076,W30533-Outline,urn-3:FHCL:37611954,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:33:24.976Z,W30533-Outline--W30533-Outline.ttl,,outlineW30533-Outline,611984,2018-10-11T18:33:25.0Z,FHCL.COLL_outlineW30533-Outline_20181011_105923,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,246223
459419079,W20087-Outline,urn-3:FHCL:37611956,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:33:24.990Z,W20087-Outline--W20087-Outline.ttl,,outlineW20087-Outline,611985,2018-10-11T18:33:25.0Z,FHCL.COLL_outlineW20087-Outline_20181010_170120,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,29049
459419082,W20097-Outline,urn-3:FHCL:37611958,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:33:25.641Z,W20097-Outline--W20097-Outline.ttl,,outlineW20097-Outline,611986,2018-10-11T18:33:25.0Z,FHCL.COLL_outlineW20097-Outline_20181011_102951,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,195582
459419085,W3CN2037-Outline,urn-3:FHCL:37611963,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:34:04.305Z,W3CN2037-Outline--W3CN2037-Outline.ttl,,outlineW3CN2037-Outline,611987,2018-10-11T18:34:04.0Z,FHCL.COLL_outlineW3CN2037-Outline_20181010_155855,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,41901
